DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025998,Retinal,116-31-4,C20H28O,284.214016,139,234,59.0,Active,91.54212594003693,4.577106297001846,30.79396254579362,1.4884655772125466
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025861,Phenethyl anthranilate,133-18-6,C15H15NO2,241.110279,74,319,23.0,Active,50.399311123056734,2.5199655561528367,29.624580911653084,1.4716522152529656
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026207,"2,3,4-Trichlorophenol",15950-66-0,C6H3Cl3O,195.924948,25,234,11.0,Active,34.42110537125587,1.7210552685627936,76.95212732311407,1.8862206303003015
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5029762,2-[4-(Dibutylamino)-2-hydroxybenzoyl]benzoic acid,54574-82-2,C22H27NO4,369.194008,75,234,32.0,Active,94.35147209091838,4.717573604545919,24.82328038709733,1.3948591728064252
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032315,"4,5-Dichloro-2-octyl-3(2H)-isothiazolone",64359-81-5,C11H17Cl2NOS,281.040791,153,366,42.0,Active,39.81994927327268,1.9909974636636338,48.17896893643261,1.682857501556695
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032498,Triclosan,3380-34-5,C12H7Cl3O2,287.951163,370,870,43.0,Active,34.56340982772282,1.728170491386141,31.729207950546048,1.5014592310351556
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032525,Bifenazate,149877-41-8,C17H20N2O3,300.147393,100,673,15.0,Active,91.0473472331123,4.552367361655615,75.97663991257866,1.880680082852637
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032600,Cyclanilide,113136-77-9,C11H9Cl2NO3,272.995949,140,688,20.0,Active,68.34385441709438,3.417192720854719,28.337855218497168,1.4523669771033887
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032573,Pyridaben,96489-71-3,C19H25ClN2OS,364.137612,249,760,33.0,Active,45.21917391309157,2.260958695654579,17.607367436187864,1.2456944273242674
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5033389,Sodium deoxycholate,302-95-4,C24H39NaO4,414.274604,55,234,24.0,Active,62.968624365351054,3.148431218267553,75.29665405617,1.876775677963944
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5033757,Nitazoxanide,55981-09-4,C12H9N3O5S,307.026292,104,234,44.0,Active,39.16548464485764,1.958274232242882,5.898988336758581,0.7707775375004925
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5033468,Domiphen bromide,538-71-6,C22H40BrNO,413.229328,145,234,62.0,Active,76.16153697148032,3.8080768485740157,26.11383654439853,1.4168706813848266
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037028,Hexadecyltrimethylammonium bromide,57-09-0,C19H42BrN,363.250063,193,368,52.0,Active,69.34461374558785,3.4672306872793923,33.026619592262364,1.5188641241740946
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5034981,Tributyltin benzoate,4342-36-3,C19H32O2Sn,412.142432,207,363,57.0,Active,64.56205116706352,3.228102558353176,0.35710148559156923,-0.4472083430783498
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037577,Moxidectin,113507-06-5,C37H53NO8,639.377118,37,78,47.0,Active,76.35400283919876,3.817700141959938,8.27708273537588,0.9178772963052417
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037498,Azinphos-ethyl,2642-71-9,C12H16N3O3PS2,345.037071,76,452,17.0,Active,31.569384422290803,1.5784692211145401,7.937024167249454,0.8996577026802233
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037739,4-Anilinophenol,122-37-2,C12H11NO,185.084064,109,444,25.0,Active,28.693677824823393,1.4346838912411697,60.136446108114676,1.779137758961697
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037731,"4,4'-(9H-Fluorene-9,9-diyl)diphenol",3236-71-3,C25H18O2,350.130680,265,437,61.0,Active,92.94348992645408,4.6471744963227035,74.11620566991593,1.8699131777974567
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037571,Methylparaoxon,950-35-6,C8H10NO6P,247.024574,24,239,10.0,Active,29.239414672838407,1.4619707336419203,52.59788269286292,1.7209682621515787
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5039224,Acetaldehyde,75-07-0,C2H4O,44.026215,136,318,43.0,Active,88.07990025083721,4.403995012541861,3.661710812339308,0.5636840424330316
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5039721,Polyoxyethylene (9) lauryl ether,3055-99-0,C30H62O10,582.434298,110,234,47.0,Active,85.86615632339718,4.293307816169859,9.385667799198652,0.9724651785225326
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5038888,Basic Blue 7,2390-60-5,C33H40ClN3,513.291076,315,494,64.0,Active,60.28671883048391,3.0143359415241955,0.30263414310176673,-0.5190820765633067
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5040758,AM580,102121-60-8,C22H25NO3,351.183444,92,319,29.0,Active,58.1503409831699,2.907517049158495,74.64642195068073,1.8730089953923614
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041308,"2,2-Bis(4-chlorophenyl)ethanol",2642-82-2,C14H12Cl2O,266.026520,107,322,33.0,Active,46.81254125578408,2.340627062789204,48.06288340998477,1.6818098216381259
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5040708,4-Hexylaniline,33228-45-4,C12H19N,177.151750,45,357,13.0,Active,78.45172161394305,3.9225860806971524,18.4780869159036,1.2666570055813497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041772,Chlorfluazuron,71422-67-8,C20H9Cl3F5N3O3,538.962965,44,319,14.0,Active,38.61641884711549,1.9308209423557745,7.26174042954149,0.8610407210251612
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042584,"(+)-N-(Carboxy)-1-methyl-9,10-dihydrolysergamine benzyl ester",17692-51-2,C25H29N3O2,403.225977,37,234,16.0,Active,27.913351140597673,1.3956675570298835,33.154032691222504,1.5205363613690435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042459,Tetradecylpyridinium bromide,1155-74-4,C19H34BrN,355.187463,147,319,46.0,Active,78.96952155564546,3.948476077782273,17.609328642395035,1.245742798757671
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042243,Oleyl sarcosine,110-25-8,C21H39NO3,353.292994,97,375,26.0,Active,59.276920788285416,2.9638460394142707,25.078384545692092,1.399299557458206
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041778,Chloropropylate,5836-10-2,C17H16Cl2O3,338.047650,87,237,37.0,Active,34.0227871042459,1.701139355212295,34.16765531096834,1.533615177205366
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041851,Dichlofluanid,1085-98-9,C9H11Cl2FN2O2S2,331.962304,122,237,51.0,Active,86.2518799760526,4.3125939988026305,20.240199041133128,1.3062147790195773
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042083,Kadethrin,58769-20-3,C23H24O4S,396.139530,60,316,19.0,Active,26.445396603875167,1.3222698301937583,31.59242428832018,1.499582953370892
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5043897,Clobenztropine,5627-46-3,C21H24ClNO,341.154642,41,78,53.0,Active,75.4731685441945,3.7736584272097247,32.676132716776145,1.514230651313605
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044029,Enzastaurin,170364-57-5,C32H29N5O2,515.232125,33,234,14.0,Active,37.42187770688384,1.871093885344192,2.7552177252265366,0.44015592374253343
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042249,Phenylarsine oxide,637-03-6,C6H5AsO,167.955635,177,322,55.0,Active,97.1712571798723,4.858562858993615,0.968839090176308,-0.013748346841283648
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042322,Potassium ricinoleate,7492-30-0,C18H33KO3,336.206676,16,78,21.0,Active,30.656561444321767,1.5328280722160883,0.0001517210153715415,-3.818954259504826
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044366,Dodecyltrimethylammonium bromide,1119-94-4,C15H34BrN,307.187463,101,319,32.0,Active,51.36390777276556,2.568195388638278,16.0823672433162,1.206349975074229
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044520,Tetrabromophenolphthalein ethyl ester,1176-74-5,C22H14Br4O4,657.762561,171,454,38.0,Active,80.72109108649815,4.036054554324908,5.006757598179581,0.6995565655707923
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044528,Oxyphenisatin,125-13-3,C20H15NO3,317.105193,97,319,30.0,Active,80.49856641840525,4.024928320920262,47.4579706687227,1.676309163585946
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044865,"2,2'-(Tetradecylimino)diethanol",18924-66-8,C18H39NO2,301.298079,149,368,40.0,Active,111.55410124503499,5.5777050622517494,34.71603244378217,1.5405300855646302
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044992,"2,5-Bis(2-methylbutan-2-yl)benzene-1,4-diol",79-74-3,C16H26O2,250.193280,106,321,33.0,Active,82.48287012390395,4.124143506195198,32.47862680403969,1.511597658991698
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045091,Buclizine dihydrochloride,129-74-8,C28H35Cl3N2,504.186582,7,78,9.0,Active,27.957525393908966,1.3978762696954483,32.18885240638748,1.50770549353999
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045205,Spiperone,749-02-0,C23H26FN3O2,395.200905,50,234,21.0,Active,55.65242843681308,2.782621421840654,14.156320333225034,1.1509503814151791
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045594,Tolmetin sodium dihydrate,64490-92-2,C15H18NNaO5,315.108267,14,234,6.0,Active,77.82868796407797,3.8914343982038986,12.311854030899186,1.090323457867054
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045596,Meclocycline sulfosalicylate,73816-42-9,C29H27ClN2O14S,694.087152,5,78,6.0,Active,36.33815943826006,1.8169079719130028,10.000000000000004,1.0000000000000002
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045750,Amperozide hydrochloride,75529-73-6,, ,55,234,24.0,Active,70.01604750066362,3.5008023750331807,22.625969531165417,1.354607197955195
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045752,Opipramol dihydrochloride,909-39-7,C23H31Cl2N3O,435.184418,24,234,10.0,Active,25.004688901534582,1.250234445076729,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045889,Clofoctol,37693-01-9,C21H26Cl2O,364.136071,137,249,55.0,Active,63.022498654133585,3.1511249327066793,19.701668405100154,1.2945030052706175
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045881,Alexidine dihydrochloride,1715-30-6,C26H58Cl2N10,580.422297,142,234,61.0,Active,49.28993820086518,2.464496910043259,4.8675400232711645,0.6873095311862867
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045962,alpha-Dihydroartemisinin,81496-81-3,C15H24O5,284.162374,18,78,23.0,Active,60.641543784369624,3.032077189218481,0.5111359632198929,-0.2914635612703952
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046019,Thioinosine,574-25-4,C11H13N3O4S,283.062677,54,234,23.0,Active,65.31110920303313,3.2655554601516563,7.107940751603446,0.8517437990771404
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046225,Bithionoloxide,844-26-8,C12H6Cl4O3S,369.879176,43,234,18.0,Active,74.98017576981269,3.7490087884906345,38.1506483205974,1.5815019226228928
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046358,MK-571 sodium,115103-85-0,C26H26ClN2NaO3S2,536.097107,36,78,46.0,Active,91.08758688750262,4.554379344375131,19.478277674297047,1.2895505526648827
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046308,Phenylmercury borate,102-98-7,C6H7BHgO3,340.019467,50,78,64.0,Active,100.61043623521212,5.030521811760606,6.534541659210021,0.8152151310356552
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046437,Clofarabine,123318-82-1,C10H11ClFN5O3,303.053445,35,234,15.0,Active,43.165492865335764,2.1582746432667883,20.335013811339394,1.3082444717092048
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046481,Adapalene,106685-40-9,C28H28O3,412.203845,60,234,26.0,Active,56.23180353645945,2.8115901768229725,9.925817575877378,0.9967662891448174
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046354,Tacrolimus,104987-11-3,C44H69NO12,803.481977,12,78,15.0,Active,43.47483293319236,2.173741646659618,32.85954495385563,1.5166615449359913
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046691,Tazarotene,118292-40-3,C21H21NO2S,351.129300,39,234,17.0,Active,32.52859633132264,1.626429816566132,38.36627038563138,1.5839495831528125
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046778,Lestaurtinib,111358-88-4,C26H21N3O4,439.153206,47,78,60.0,Active,113.21773807741693,5.660886903870846,11.858990315126771,1.0740477143878107
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046726,Aprindine hydrochloride,33237-74-0,C22H31ClN2,358.217577,66,234,28.0,Active,106.06532166984158,5.303266083492079,18.639030605697297,1.270423321454433
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046855,Carbomycin A,4564-87-8,C42H67NO16,841.445985,12,78,15.0,Active,75.15080759682112,3.757540379841056,32.7313784338835,1.5149642953667743
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047035,(2E)-2-Decenal,3913-81-3,C10H18O,154.135765,8,237,3.0,Active,34.87813363103468,1.743906681551734,47.89680461451079,1.680306540876458
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047249,Fandosentan potassium salt,221246-12-4,C25H17F3KNO6S,555.036574,146,625,23.0,Active,67.17322371219558,3.3586611856097788,38.04144437807859,1.5802569981055605
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047295,UK-373911,291305-06-1,C17H18Cl2N2O2S,384.046604,276,608,45.0,Active,78.06227876233707,3.903113938116854,61.63637606747315,1.7898370962993677
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047320,SB236057A,180084-01-9,C33H35ClN4O3,570.239769,361,663,54.0,Active,134.1541627803405,6.707708139017025,48.994340565947475,1.6901459167034023
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047328,"Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1)",NOCAS_47328,C18H13F6KN4O3,486.052891,295,622,47.0,Active,87.68073217694966,4.384036608847483,38.14136228567309,1.5813962005763964
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047374,SSR161421,477706-73-3,C25H20N4O2,408.158626,150,586,26.0,Active,26.306145840620193,1.3153072920310096,27.790227907928045,1.443892108445226
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047530,Hydroxyzine hydrochloride,1244-76-4,C21H28Cl2N2O2,410.152783,64,237,27.0,Active,50.18430147834553,2.5092150739172765,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047900,Tetraoctylphosphonium bromide,23906-97-0,C32H68BrP,562.424202,150,234,64.0,Active,69.78512976913858,3.489256488456929,0.6318426669469454,-0.1993910504885492
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047873,1-Methyl-3-octylimidazolium chloride,64697-40-1,C12H23ClN2,230.154976,49,234,21.0,Active,61.276537331223096,3.063826866561155,30.532328191859943,1.4847599219641037
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047904,Methyltrioctylammonium trifluoromethanesulfonate,121107-18-4,C26H54F3NO3S,517.377650,144,234,62.0,Active,64.57645306616035,3.2288226533080175,20.5366721690276,1.3125300704336564
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047825,Vinorelbine tartrate,125317-39-7,C53H66N4O20,1078.427041,68,234,29.0,Active,30.61766227557947,1.5308831137789736,4.755329202880362,0.677180587739351
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048186,Tetrac,67-30-1,C14H8I4O4,747.660140,273,735,37.0,Active,96.58360201578259,4.829180100789129,18.26194547313448,1.2615470417218677
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047950,Trihexyltetradecylphosphonium hexafluorophosphate,374683-44-0,C32H68F6P2,628.470045,138,234,59.0,Active,64.81926190547401,3.2409630952737003,0.972272019101337,-0.012212212576571608
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047952,1-Methyl-3-octylimidazolium hexafluorophosphate,304680-36-2,C12H23F6N2P,340.150305,45,234,19.0,Active,67.9769498522796,3.3988474926139802,23.741823530171118,1.3755140726083213
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048506,PharmaGSID_48506,588941-45-1,C19H22ClN3O3S,407.107040,153,594,26.0,Active,40.57152134654004,2.028576067327002,75.16619302904031,1.8760225549241756
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048683,"Eprinomectin (B1a, B1b mixture)",1142337-10-7,, ,36,78,46.0,Active,77.61173451659253,3.8805867258296267,2.5529108131804366,0.40703564284178717
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048764,Bardoxolone methyl,218600-53-4,C32H43NO4,505.319209,45,78,58.0,Active,104.65090154089506,5.232545077044753,6.985085049061975,0.8441716983690899
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048843,Ethyl 4-nitrophenyl ethylphosphonate,546-71-4,C10H14NO5P,259.060960,15,234,6.0,Active,49.4351857745325,2.471759288726625,29.342533765705664,1.4674976130162118
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048920,L-αlpha-Noracetylmethadol hydrochloride,55096-75-8,C22H30ClNO2,375.196507,83,234,35.0,Active,32.981343287304824,1.6490671643652413,48.616387901165986,1.6867826885084192
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049021,Penfluridol,26864-56-2,C28H27ClF5NO,523.170133,143,234,61.0,Active,56.11842054428668,2.805921027214334,37.45077733377697,1.5734608364084188
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049283,1-Decyl-3-methylimidazolium hexafluorophosphate,362043-46-7,C14H27F6N2P,368.181605,77,249,31.0,Active,69.38039023393985,3.4690195116969926,1.9909310626888141,0.29905622255268843
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049023,Potassium antimony(III) tartrate hydrate,331753-56-1,, ,14,78,18.0,Active,41.26851642300511,2.0634258211502554,30.54904155910263,1.484997589304514
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049237,1-Decyl-3-methylimidazolium bromide,188589-32-4,C14H27BrN2,302.135762,52,234,22.0,Active,63.26538947268516,3.1632694736342577,2.36121500841547,0.3731355350316684
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049071,Unoprostone isopropyl ester,120373-24-2,C25H44O5,424.318875,30,78,38.0,Active,119.29578984026737,5.964789492013368,23.539121401254526,1.3717902487492193
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020197,Bromocriptine mesylate,22260-51-1,C33H44BrN5O8S,749.209398,69,355,19.0,Active,68.9120196231996,3.4456009811599797,10.510791832009026,1.0216354348977335
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020226,Cadmium chloride,10108-64-2,CdCl2,183.841070,242,418,58.0,Active,61.945460152527794,3.0972730076263897,57.414832638102254,1.7590241032119895
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020274,Chlormadinone acetate,302-22-7,C23H29ClO4,404.175437,62,234,26.0,Active,75.75652092932818,3.787826046466409,76.90532511863061,1.8859564124876127
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020278,"1-Chloro-2,4-dinitrobenzene",97-00-7,C6H3ClN2O4,201.978134,170,360,47.0,Active,118.18313883742421,5.909156941871211,73.82536496772609,1.8682056026479894
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020432,"3,3'-Dichlorobenzidine",91-94-1,C12H10Cl2N2,252.022104,75,234,32.0,Active,27.096573400274927,1.3548286700137464,9.632237603648273,0.983727187024276
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020779,Lithocholic acid,434-13-9,C24H40O3,376.297745,106,328,32.0,Active,77.36449994478215,3.868224997239108,38.2915044965453,1.5831024303777572
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020690,Hexachlorophene,70-30-4,C13H6Cl6O2,403.849896,324,546,59.0,Active,35.04389282054136,1.752194641027068,1.054649895876159,0.023108314113861207
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020983,1-Nitropyrene,5522-43-0,C16H9NO2,247.063329,27,246,11.0,Active,43.929078546210896,2.196453927310545,7.937009453052748,0.8996568975547474
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021080,Omeprazole,73590-58-6,C17H19N3O3S,345.114713,55,234,24.0,Active,45.77496596754097,2.2887482983770484,59.37957527445074,1.7736370868837703
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021327,Tetrahydrocannabinol,1972-08-3,C21H30O2,314.224580,31,78,40.0,Active,28.291601459898718,1.4145800729949358,23.443771597213246,1.3700274815820799
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021246,C.I. Basic Violet 14,632-99-5,C20H20ClN3,337.134575,40,234,17.0,Active,64.73702514374204,3.2368512571871024,2.5,0.3979400086720376
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021321,Tetracycline hydrochloride,64-75-5,C22H25ClN2O8,480.129944,14,234,6.0,Active,74.95377560062153,3.7476887800310763,44.547131575015094,1.648819744708495
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021248,Rotenone,83-79-4,C23H22O6,394.141638,318,768,41.0,Active,80.08712341323991,4.004356170661995,20.7065386762262,1.3161075079012263
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021408,Triphenyltin acetate,900-95-8,C20H18O2Sn,410.032882,162,234,69.0,Active,119.81345237707211,5.990672618853606,0.23286355703689063,-0.6328984728915656
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021824,Dichlorophen,97-23-4,C13H10Cl2O2,268.005785,172,400,43.0,Active,84.30365379495291,4.215182689747645,32.73022123925175,1.5149489409224706
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021959,"2,4,6-Tribromophenol",118-79-6,C6H3Br3O,327.773404,79,476,17.0,Active,57.47859579453797,2.8739297897268985,76.88345675345377,1.885832901393072
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022391,Apigenin,520-36-5,C15H10O5,270.052823,155,411,38.0,Active,87.41965902537669,4.370982951268834,37.38024912054071,1.5726421914065274
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022393,"3-(4-Hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)propan-1-one",60-82-2,C15H14O5,274.084124,43,234,18.0,Active,60.259672062764274,3.012983603138214,58.69259780473403,1.7685833323333497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022345,"o,p'-DDT",789-02-6,C14H9Cl5,351.914689,284,698,41.0,Active,29.204383101510366,1.4602191550755184,32.86826803580488,1.5167768199225053
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022844,Clomipramine,303-49-1,C19H23ClN2,314.154976,77,234,33.0,Active,34.83942890099725,1.7419714450498625,25.090731680736678,1.3995133261321941
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023155,Iodoquinol,83-73-8,C9H5I2NO,396.846050,36,249,14.0,Active,38.8547831691552,1.9427391584577598,36.843367949400594,1.5663593233430568
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023159,Iopanoic acid,96-83-3,C11H12I3NO2,570.800210,45,354,13.0,Active,87.14539014533015,4.3572695072665075,52.11847670842626,1.7169917138941055
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023363,Nicardipine,55985-32-5,C26H29N3O6,479.205636,87,234,37.0,Active,92.13924198071989,4.606962099035995,36.45898625626384,1.5618045889094294
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023652,6-Thioguanine,154-42-7,C5H5N5S,167.026566,166,630,26.0,Active,59.553238843237224,2.9776619421618613,6.415150564711744,0.8072068537984178
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023656,Thioridazine,50-52-2,C21H26N2S2,370.153741,113,234,48.0,Active,79.98643601003283,3.9993218005016415,30.59118697244559,1.4855963284257463
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024046,Paraoxon,311-45-5,C10H14NO6P,275.055874,27,365,7.0,Active,63.68540078097355,3.184270039048678,27.327970112082888,1.4366073740321628
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023658,Thiothixene,5591-45-7,C23H29N3O2S2,443.170120,19,78,24.0,Active,26.45848900934855,1.3229244504674276,38.06380690157036,1.5805122215144611
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023492,Plicamycin,18378-89-7,C52H76O24,1084.472653,34,93,37.0,Active,105.8760298374824,5.29380149187412,0.16432724463922632,-0.784290426731928
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023868,Hydramethylnon,67485-29-4,C25H24F6N4,494.190516,197,379,52.0,Active,60.717425578449266,3.035871278922463,7.875502160466595,0.8962782549780448
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023997,alpha-Cyhalothrin,68085-85-8,C23H19ClF3NO3,449.100556,21,234,9.0,Active,27.530340496986128,1.3765170248493064,19.842975897740182,1.2976068048670053
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023810,Benzethonium chloride,121-54-0,C27H42ClNO2,447.290407,277,456,61.0,Active,65.95236601320299,3.2976183006601496,12.68558791486916,1.103310599446343
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024460,C.I. Solvent Yellow 1,60-09-3,C12H11N3,197.095297,189,626,30.0,Active,55.740574674854045,2.7870287337427024,35.886119340593254,1.5549264970602252
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024048,Difenzoquat metilsulfate,43222-48-6,C18H20N2O4S,360.114378,169,681,25.0,Active,31.211269245795897,1.5605634622897948,59.64112495890805,1.7755458265790527
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024123,Haloxyfop-methyl,69806-40-2,C16H13ClF3NO4,375.048520,43,366,12.0,Active,27.61242632621466,1.380621316310733,9.264926600216622,0.9668419830454006
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024624,Bisphenol A diglycidyl ether,1675-54-3,C21H24O4,340.167459,104,372,28.0,Active,51.13451400781223,2.5567257003906114,74.02276489610016,1.8693653028165547
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024911,"(E,E)-2,4-Decadienal",25152-84-5,C10H16O,152.120115,178,437,41.0,Active,74.17927409478749,3.708963704739374,52.639518338507735,1.7213119067478964
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024701,tert-Butylphenyl diphenyl phosphate,56803-37-3,, ,154,500,31.0,Active,36.063789462871256,1.8031894731435627,32.86281425639824,1.5167047521510748
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025226,Econazole nitrate,24169-02-6,C18H16Cl3N3O4,443.020639,172,366,47.0,Active,108.8452775725868,5.44226387862934,32.57721817096554,1.512913996345107
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025149,"N,N-Dimethyl-p-phenylenediamine",99-98-9,C8H12N2,136.100048,85,234,36.0,Active,86.73928024903942,4.336964012451971,76.82513635642782,1.8855033397555114
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025307,Ethyl linolenate,1191-41-9,C20H34O2,306.255880,22,234,9.0,Active,45.336190004374046,2.2668095002187023,69.10021755563842,1.8394794147123248
