DTXSID,preferredName,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4049290,1-Hexyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,382150-50-7,C12H19F6N3O4S2,447.072117,39,234,17,Active,59.4498602063673,2.97249301031836,56.2648969843043,1.75023752805508
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4049408,Fluorescein 5(6)-isothiocyanate,27072-45-3,C21H11NO5S,389.035794,33,234,14,Active,34.9686729352639,1.74843364676319,34.5434771482937,1.53836605153805
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020154,Clorophene,120-32-1,C13H11ClO,218.049843,327,856,38,Active,92.2179503034545,4.61089751517272,32.3975272395208,1.51051186368768
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020233,Ergocalciferol,50-14-6,C28H44O,396.339216,104,387,27,Active,93.7191585315662,4.68595792657831,56.1882261083757,1.74964532140786
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020283,"4-Chloro-1,2-diaminobenzene",95-83-0,C6H7ClN2,142.029776,205,624,33,Active,53.0859022861329,2.65429511430665,57.2075437285208,1.75745330123447
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020239,Candesartan cilexetil,145040-37-5,C33H34N6O6,610.253983,122,240,51,Active,64.314667861959,3.21573339309795,44.8391132354356,1.65165701514584
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020366,Cyproterone acetate,427-51-0,C24H29ClO4,416.175437,169,686,25,Active,79.2729570218744,3.96364785109372,74.796022099505,1.87387850125787
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020368,Cytembena,21739-91-3,C11H8BrNaO4,305.950366,218,444,49,Active,33.9809264232111,1.69904632116056,75.3218724758904,1.87692110789055
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020312,Israpafant,117279-73-9,C28H29ClN4S,488.180146,117,234,50,Active,99.1136682077755,4.95568341038878,18.4266475265332,1.26544632853621
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020653,Gentian Violet,548-62-9,C25H30ClN3,407.212826,475,711,67,Active,35.983000072424,1.7991500036212,0.314998555365198,-0.50169143795123
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020811,Mercuric chloride,7487-94-7,Cl2Hg,271.908348,397,709,56,Active,44.3065469946395,2.21532734973198,74.8068013597399,1.87394108528054
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020865,"4,4'-Methylenebis(2-chloroaniline)",101-14-4,C13H12Cl2N2,266.037754,49,234,21,Active,96.8371697426597,4.84185848713299,25.0725155067853,1.39919790858569
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021413,"Tris(2,3-dibromopropyl) phosphate",126-72-7,C9H15Br6O4P,691.580824,132,476,28,Active,76.2232650613625,3.81116325306813,47.1394626277826,1.6733846274221
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021590,Dodecanoic acid,143-07-7,C12H24O2,200.17763,25,352,7,Active,38.5422302406088,1.92711151203044,55.6961503775653,1.74582517852099
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021463,Zinc diethyldithiocarbamate,14324-55-1,C10H20N2S4Zn,359.980075,133,234,57,Active,123.936973162446,6.1968486581223,5.36518587243254,0.729584772336169
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021679,"1,1,1-Trichloropropanone",918-00-3,C3H3Cl3O,159.924948,76,234,32,Active,88.7634100874047,4.43817050437023,4.14812041412711,0.617851354860666
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021758,Tris(2-butoxyethyl) phosphate,78-51-3,C18H39O7P,398.243341,42,495,8,Active,28.6182044768518,1.43091022384259,7.93703279970832,0.899658175026928
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022308,Genistein,446-72-0,C15H10O5,270.052823,180,660,27,Active,62.4261225181752,3.12130612590876,35.4088074275937,1.54911129992001
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022437,Nordihydroguaiaretic acid,500-38-9,C18H22O4,302.151809,144,382,38,Active,70.1012558329241,3.5050627916462,75.6576642041483,1.87885292909381
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022485,"Bis(4-hydroxyphenyl)-2,2-dichloroethylene",14868-03-2,C14H10Cl2O2,280.005785,65,234,28,Active,125.128338029285,6.25641690146423,25.9020291081073,1.41333378709038
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022801,Chloroxine,773-76-2,C9H5Cl2NO,212.974819,75,234,32,Active,64.9296386241702,3.24648193120851,8.20336080300515,0.913991813258668
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022722,Calcitriol,32222-06-3,C27H44O3,416.329045,34,78,44,Active,109.614956010479,5.48074780052392,19.7882840914385,1.29640813670622
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022980,Emetine,483-18-1,C29H40N2O4,480.298808,80,234,34,Active,115.078066063975,5.75390330319873,6.84135501949061,0.835142127919821
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023243,Mefenamic acid,61-68-7,C15H15NO2,241.110279,27,322,8,Active,47.0572689155439,2.35286344577719,75.7521324600497,1.8793948629512
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023035,Etoposide,33419-42-0,C29H32O13,588.184291,70,324,22,Active,56.4565403067108,2.82282701533554,4.04882085408377,0.607328561208008
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023322,Mifepristone,84371-65-3,C29H35NO2,429.266779,336,709,47,Active,136.809672287827,6.84048361439134,3.1155484061622,0.493534503260759
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023110,Gossypol,303-45-7,C30H30O8,518.194068,127,234,54,Active,31.4884846596956,1.57442423298478,5.04184473375438,0.702589467220638
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023582,Sirolimus,53123-88-9,C51H79NO13,913.555142,38,93,41,Active,99.8788130354065,4.99394065177033,38.1880698738234,1.58192770853485
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023586,Sofalcone,64506-49-6,C27H30O6,450.204239,49,234,21,Active,100.205702208397,5.01028511041985,25.6667613169649,1.40937107198632
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023796,Pentamidine isethionate,140-64-7,C23H36N4O10S2,592.187286,243,652,37,Active,59.2394929383148,2.96197464691574,16.8318258649554,1.22613122946746
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023746,Zafirlukast,107753-78-6,C31H33N3O6S,575.209007,42,234,18,Active,74.0510714687543,3.70255357343771,11.4800980876445,1.05994559875366
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023950,Carbosulfan,55285-14-8,C20H32N2O3S,380.213364,150,601,25,Active,53.6976758337067,2.68488379168534,35.0705917049904,1.54494309328511
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023954,Technical chlordane,12789-03-6,, ,118,237,50,Active,44.3255533411265,2.21627766705633,73.8156866321787,1.86814866390795
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024269,Potassium silver cyanide,506-61-6,C2AgKN2,197.87494,150,234,64,Active,136.271340284177,6.81356701420885,76.921963016482,1.88605035872229
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024687,4-tert-Butylcatechol,98-29-3,C10H14O2,166.09938,149,454,33,Active,34.0040508450397,1.70020254225198,65.0814705690862,1.81345735761491
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025021,Dicyclohexyl phthalate,84-61-7,C20H26O4,330.183109,165,487,34,Active,61.1564311573776,3.05782155786888,49.446488673091,1.69413545661986
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025231,Emodin,518-82-1,C15H10O5,270.052823,99,324,31,Active,27.9680737579862,1.39840368789931,60.1435173686254,1.77918882331747
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025491,"N,N-Bis(2-hydroxyethyl)dodecanamide",120-40-1,C16H33NO3,287.246044,5,78,6,Active,27.0806572118115,1.35403286059058,29.7790289443908,1.47391053186584
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025948,Potassium dichromate,7778-50-9,Cr2K2O7,293.772827,102,234,44,Active,63.1411331441978,3.15705665720989,76.9449985386219,1.88618039573773
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025998,Retinal,116-31-4,C20H28O,284.214016,139,234,59,Active,91.5421259400369,4.57710629700185,30.7939625457936,1.48846557721255
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025861,Phenethyl anthranilate,133-18-6,C15H15NO2,241.110279,74,319,23,Active,50.3993111230567,2.51996555615284,29.6245809116531,1.47165221525297
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026207,"2,3,4-Trichlorophenol",15950-66-0,C6H3Cl3O,195.924948,25,234,11,Active,34.4211053712559,1.72105526856279,76.9521273231141,1.8862206303003
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5029762,2-[4-(Dibutylamino)-2-hydroxybenzoyl]benzoic acid,54574-82-2,C22H27NO4,369.194008,75,234,32,Active,94.3514720909184,4.71757360454592,24.8232803870973,1.39485917280643
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032315,"4,5-Dichloro-2-octyl-3(2H)-isothiazolone",64359-81-5,C11H17Cl2NOS,281.040791,153,366,42,Active,39.8199492732727,1.99099746366363,48.1789689364326,1.6828575015567
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032498,Triclosan,3380-34-5,C12H7Cl3O2,287.951163,370,870,43,Active,34.5634098277228,1.72817049138614,31.729207950546,1.50145923103516
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032525,Bifenazate,149877-41-8,C17H20N2O3,300.147393,100,673,15,Active,91.0473472331123,4.55236736165562,75.9766399125787,1.88068008285264
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032600,Cyclanilide,113136-77-9,C11H9Cl2NO3,272.995949,140,688,20,Active,68.3438544170944,3.41719272085472,28.3378552184972,1.45236697710339
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032573,Pyridaben,96489-71-3,C19H25ClN2OS,364.137612,249,760,33,Active,45.2191739130916,2.26095869565458,17.6073674361879,1.24569442732427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5033389,Sodium deoxycholate,302-95-4,C24H39NaO4,414.274604,55,234,24,Active,62.9686243653511,3.14843121826755,75.29665405617,1.87677567796394
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5033757,Nitazoxanide,55981-09-4,C12H9N3O5S,307.026292,104,234,44,Active,39.1654846448576,1.95827423224288,5.89898833675858,0.770777537500493
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5033468,Domiphen bromide,538-71-6,C22H40BrNO,413.229328,145,234,62,Active,76.1615369714803,3.80807684857402,26.1138365443985,1.41687068138483
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037028,Hexadecyltrimethylammonium bromide,57-09-0,C19H42BrN,363.250063,193,368,52,Active,69.3446137455879,3.46723068727939,33.0266195922624,1.51886412417409
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5034981,Tributyltin benzoate,4342-36-3,C19H32O2Sn,412.142432,207,363,57,Active,64.5620511670635,3.22810255835318,0.357101485591569,-0.44720834307835
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037577,Moxidectin,113507-06-5,C37H53NO8,639.377118,37,78,47,Active,76.3540028391988,3.81770014195994,8.27708273537588,0.917877296305242
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037498,Azinphos-ethyl,2642-71-9,C12H16N3O3PS2,345.037071,76,452,17,Active,31.5693844222908,1.57846922111454,7.93702416724945,0.899657702680223
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037739,4-Anilinophenol,122-37-2,C12H11NO,185.084064,109,444,25,Active,28.6936778248234,1.43468389124117,60.1364461081147,1.7791377589617
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037731,"4,4'-(9H-Fluorene-9,9-diyl)diphenol",3236-71-3,C25H18O2,350.13068,265,437,61,Active,92.9434899264541,4.6471744963227,74.1162056699159,1.86991317779746
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037571,Methylparaoxon,950-35-6,C8H10NO6P,247.024574,24,239,10,Active,29.2394146728384,1.46197073364192,52.5978826928629,1.72096826215158
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5039224,Acetaldehyde,75-07-0,C2H4O,44.026215,136,318,43,Active,88.0799002508372,4.40399501254186,3.66171081233931,0.563684042433032
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5039721,Polyoxyethylene (9) lauryl ether,3055-99-0,C30H62O10,582.434298,110,234,47,Active,85.8661563233972,4.29330781616986,9.38566779919865,0.972465178522533
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5038888,Basic Blue 7,2390-60-5,C33H40ClN3,513.291076,315,494,64,Active,60.2867188304839,3.0143359415242,0.302634143101767,-0.519082076563307
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5040758,AM580,102121-60-8,C22H25NO3,351.183444,92,319,29,Active,58.1503409831699,2.9075170491585,74.6464219506807,1.87300899539236
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041308,"2,2-Bis(4-chlorophenyl)ethanol",2642-82-2,C14H12Cl2O,266.02652,107,322,33,Active,46.8125412557841,2.3406270627892,48.0628834099848,1.68180982163813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5040708,4-Hexylaniline,33228-45-4,C12H19N,177.15175,45,357,13,Active,78.4517216139431,3.92258608069715,18.4780869159036,1.26665700558135
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041772,Chlorfluazuron,71422-67-8,C20H9Cl3F5N3O3,538.962965,44,319,14,Active,38.6164188471155,1.93082094235577,7.26174042954149,0.861040721025161
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042584,"(+)-N-(Carboxy)-1-methyl-9,10-dihydrolysergamine benzyl ester",17692-51-2,C25H29N3O2,403.225977,37,234,16,Active,27.9133511405977,1.39566755702988,33.1540326912225,1.52053636136904
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042459,Tetradecylpyridinium bromide,1155-74-4,C19H34BrN,355.187463,147,319,46,Active,78.9695215556455,3.94847607778227,17.609328642395,1.24574279875767
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042243,Oleyl sarcosine,110-25-8,C21H39NO3,353.292994,97,375,26,Active,59.2769207882854,2.96384603941427,25.0783845456921,1.39929955745821
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041778,Chloropropylate,5836-10-2,C17H16Cl2O3,338.04765,87,237,37,Active,34.0227871042459,1.7011393552123,34.1676553109683,1.53361517720537
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041851,Dichlofluanid,1085-98-9,C9H11Cl2FN2O2S2,331.962304,122,237,51,Active,86.2518799760526,4.31259399880263,20.2401990411331,1.30621477901958
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042083,Kadethrin,58769-20-3,C23H24O4S,396.13953,60,316,19,Active,26.4453966038752,1.32226983019376,31.5924242883202,1.49958295337089
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5043897,Clobenztropine,5627-46-3,C21H24ClNO,341.154642,41,78,53,Active,75.4731685441945,3.77365842720972,32.6761327167761,1.51423065131361
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044029,Enzastaurin,170364-57-5,C32H29N5O2,515.232125,33,234,14,Active,37.4218777068838,1.87109388534419,2.75521772522654,0.440155923742533
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042249,Phenylarsine oxide,637-03-6,C6H5AsO,167.955635,177,322,55,Active,97.1712571798723,4.85856285899362,0.968839090176308,-0.0137483468412836
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042322,Potassium ricinoleate,7492-30-0,C18H33KO3,336.206676,16,78,21,Active,30.6565614443218,1.53282807221609,0.000151721015371542,-3.81895425950483
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044366,Dodecyltrimethylammonium bromide,1119-94-4,C15H34BrN,307.187463,101,319,32,Active,51.3639077727656,2.56819538863828,16.0823672433162,1.20634997507423
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044520,Tetrabromophenolphthalein ethyl ester,1176-74-5,C22H14Br4O4,657.762561,171,454,38,Active,80.7210910864982,4.03605455432491,5.00675759817958,0.699556565570792
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044528,Oxyphenisatin,125-13-3,C20H15NO3,317.105193,97,319,30,Active,80.4985664184053,4.02492832092026,47.4579706687227,1.67630916358595
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044865,"2,2'-(Tetradecylimino)diethanol",18924-66-8,C18H39NO2,301.298079,149,368,40,Active,111.554101245035,5.57770506225175,34.7160324437822,1.54053008556463
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044992,"2,5-Bis(2-methylbutan-2-yl)benzene-1,4-diol",79-74-3,C16H26O2,250.19328,106,321,33,Active,82.482870123904,4.1241435061952,32.4786268040397,1.5115976589917
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045091,Buclizine dihydrochloride,129-74-8,C28H35Cl3N2,504.186582,7,78,9,Active,27.957525393909,1.39787626969545,32.1888524063875,1.50770549353999
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045205,Spiperone,749-02-0,C23H26FN3O2,395.200905,50,234,21,Active,55.6524284368131,2.78262142184065,14.156320333225,1.15095038141518
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045594,Tolmetin sodium dihydrate,64490-92-2,C15H18NNaO5,315.108267,14,234,6,Active,77.828687964078,3.8914343982039,12.3118540308992,1.09032345786705
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045596,Meclocycline sulfosalicylate,73816-42-9,C29H27ClN2O14S,694.087152,5,78,6,Active,36.3381594382601,1.816907971913,10,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045750,Amperozide hydrochloride,75529-73-6,, ,55,234,24,Active,70.0160475006636,3.50080237503318,22.6259695311654,1.3546071979552
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045752,Opipramol dihydrochloride,909-39-7,C23H31Cl2N3O,435.184418,24,234,10,Active,25.0046889015346,1.25023444507673,20,1.30102999566398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045889,Clofoctol,37693-01-9,C21H26Cl2O,364.136071,137,249,55,Active,63.0224986541336,3.15112493270668,19.7016684051002,1.29450300527062
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045881,Alexidine dihydrochloride,1715-30-6,C26H58Cl2N10,580.422297,142,234,61,Active,49.2899382008652,2.46449691004326,4.86754002327116,0.687309531186287
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5045962,alpha-Dihydroartemisinin,81496-81-3,C15H24O5,284.162374,18,78,23,Active,60.6415437843696,3.03207718921848,0.511135963219893,-0.291463561270395
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046019,Thioinosine,574-25-4,C11H13N3O4S,283.062677,54,234,23,Active,65.3111092030331,3.26555546015166,7.10794075160345,0.85174379907714
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046225,Bithionoloxide,844-26-8,C12H6Cl4O3S,369.879176,43,234,18,Active,74.9801757698127,3.74900878849063,38.1506483205974,1.58150192262289
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046358,MK-571 sodium,115103-85-0,C26H26ClN2NaO3S2,536.097107,36,78,46,Active,91.0875868875026,4.55437934437513,19.478277674297,1.28955055266488
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046308,Phenylmercury borate,102-98-7,C6H7BHgO3,340.019467,50,78,64,Active,100.610436235212,5.03052181176061,6.53454165921002,0.815215131035655
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046437,Clofarabine,123318-82-1,C10H11ClFN5O3,303.053445,35,234,15,Active,43.1654928653358,2.15827464326679,20.3350138113394,1.3082444717092
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046481,Adapalene,106685-40-9,C28H28O3,412.203845,60,234,26,Active,56.2318035364595,2.81159017682297,9.92581757587738,0.996766289144817
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046354,Tacrolimus,104987-11-3,C44H69NO12,803.481977,12,78,15,Active,43.4748329331924,2.17374164665962,32.8595449538556,1.51666154493599
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046691,Tazarotene,118292-40-3,C21H21NO2S,351.1293,39,234,17,Active,32.5285963313226,1.62642981656613,38.3662703856314,1.58394958315281
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046778,Lestaurtinib,111358-88-4,C26H21N3O4,439.153206,47,78,60,Active,113.217738077417,5.66088690387085,11.8589903151268,1.07404771438781
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046726,Aprindine hydrochloride,33237-74-0,C22H31ClN2,358.217577,66,234,28,Active,106.065321669842,5.30326608349208,18.6390306056973,1.27042332145443
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5046855,Carbomycin A,4564-87-8,C42H67NO16,841.445985,12,78,15,Active,75.1508075968211,3.75754037984106,32.7313784338835,1.51496429536677
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047035,(2E)-2-Decenal,3913-81-3,C10H18O,154.135765,8,237,3,Active,34.8781336310347,1.74390668155173,47.8968046145108,1.68030654087646
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047249,Fandosentan potassium salt,221246-12-4,C25H17F3KNO6S,555.036574,146,625,23,Active,67.1732237121956,3.35866118560978,38.0414443780786,1.58025699810556
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047295,UK-373911,291305-06-1,C17H18Cl2N2O2S,384.046604,276,608,45,Active,78.0622787623371,3.90311393811685,61.6363760674732,1.78983709629937
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047320,SB236057A,180084-01-9,C33H35ClN4O3,570.239769,361,663,54,Active,134.154162780341,6.70770813901703,48.9943405659475,1.6901459167034
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047328,"Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1)",NOCAS_47328,C18H13F6KN4O3,486.052891,295,622,47,Active,87.6807321769497,4.38403660884748,38.1413622856731,1.5813962005764
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047374,SSR161421,477706-73-3,C25H20N4O2,408.158626,150,586,26,Active,26.3061458406202,1.31530729203101,27.790227907928,1.44389210844523
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047530,Hydroxyzine hydrochloride,1244-76-4,C21H28Cl2N2O2,410.152783,64,237,27,Active,50.1843014783455,2.50921507391728,40,1.60205999132796
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047900,Tetraoctylphosphonium bromide,23906-97-0,C32H68BrP,562.424202,150,234,64,Active,69.7851297691386,3.48925648845693,0.631842666946945,-0.199391050488549
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047873,1-Methyl-3-octylimidazolium chloride,64697-40-1,C12H23ClN2,230.154976,49,234,21,Active,61.2765373312231,3.06382686656116,30.5323281918599,1.4847599219641
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047904,Methyltrioctylammonium trifluoromethanesulfonate,121107-18-4,C26H54F3NO3S,517.37765,144,234,62,Active,64.5764530661604,3.22882265330802,20.5366721690276,1.31253007043366
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047825,Vinorelbine tartrate,125317-39-7,C53H66N4O20,1078.427041,68,234,29,Active,30.6176622755795,1.53088311377897,4.75532920288036,0.677180587739351
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048186,Tetrac,67-30-1,C14H8I4O4,747.66014,273,735,37,Active,96.5836020157826,4.82918010078913,18.2619454731345,1.26154704172187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047950,Trihexyltetradecylphosphonium hexafluorophosphate,374683-44-0,C32H68F6P2,628.470045,138,234,59,Active,64.819261905474,3.2409630952737,0.972272019101337,-0.0122122125765716
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047952,1-Methyl-3-octylimidazolium hexafluorophosphate,304680-36-2,C12H23F6N2P,340.150305,45,234,19,Active,67.9769498522796,3.39884749261398,23.7418235301711,1.37551407260832
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048506,PharmaGSID_48506,588941-45-1,C19H22ClN3O3S,407.10704,153,594,26,Active,40.57152134654,2.028576067327,75.1661930290403,1.87602255492418
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048683,"Eprinomectin (B1a, B1b mixture)",1142337-10-7,, ,36,78,46,Active,77.6117345165925,3.88058672582963,2.55291081318044,0.407035642841787
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048764,Bardoxolone methyl,218600-53-4,C32H43NO4,505.319209,45,78,58,Active,104.650901540895,5.23254507704475,6.98508504906198,0.84417169836909
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048843,Ethyl 4-nitrophenyl ethylphosphonate,546-71-4,C10H14NO5P,259.06096,15,234,6,Active,49.4351857745325,2.47175928872663,29.3425337657057,1.46749761301621
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048920,L-αlpha-Noracetylmethadol hydrochloride,55096-75-8,C22H30ClNO2,375.196507,83,234,35,Active,32.9813432873048,1.64906716436524,48.616387901166,1.68678268850842
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049021,Penfluridol,26864-56-2,C28H27ClF5NO,523.170133,143,234,61,Active,56.1184205442867,2.80592102721433,37.450777333777,1.57346083640842
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049283,1-Decyl-3-methylimidazolium hexafluorophosphate,362043-46-7,C14H27F6N2P,368.181605,77,249,31,Active,69.3803902339399,3.46901951169699,1.99093106268881,0.299056222552688
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049023,Potassium antimony(III) tartrate hydrate,331753-56-1,, ,14,78,18,Active,41.2685164230051,2.06342582115026,30.5490415591026,1.48499758930451
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049237,1-Decyl-3-methylimidazolium bromide,188589-32-4,C14H27BrN2,302.135762,52,234,22,Active,63.2653894726852,3.16326947363426,2.36121500841547,0.373135535031668
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5049071,Unoprostone isopropyl ester,120373-24-2,C25H44O5,424.318875,30,78,38,Active,119.295789840267,5.96478949201337,23.5391214012545,1.37179024874922
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020197,Bromocriptine mesylate,22260-51-1,C33H44BrN5O8S,749.209398,69,355,19,Active,68.9120196231996,3.44560098115998,10.510791832009,1.02163543489773
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020226,Cadmium chloride,10108-64-2,CdCl2,183.84107,242,418,58,Active,61.9454601525278,3.09727300762639,57.4148326381023,1.75902410321199
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020274,Chlormadinone acetate,302-22-7,C23H29ClO4,404.175437,62,234,26,Active,75.7565209293282,3.78782604646641,76.9053251186306,1.88595641248761
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020278,"1-Chloro-2,4-dinitrobenzene",97-00-7,C6H3ClN2O4,201.978134,170,360,47,Active,118.183138837424,5.90915694187121,73.8253649677261,1.86820560264799
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020432,"3,3'-Dichlorobenzidine",91-94-1,C12H10Cl2N2,252.022104,75,234,32,Active,27.0965734002749,1.35482867001375,9.63223760364827,0.983727187024276
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020779,Lithocholic acid,434-13-9,C24H40O3,376.297745,106,328,32,Active,77.3644999447822,3.86822499723911,38.2915044965453,1.58310243037776
